"date","n","avg"
2024-07-13,368,2199.42857142857
2024-07-14,296,2186.71428571429
2024-07-15,3014,2093.57142857143
2024-07-16,2949,2056
2024-07-17,2631,2012.57142857143
2024-07-18,2389,2040.28571428571
2024-07-19,2208,1979.28571428571
2024-07-20,333,1974.28571428571
2024-07-21,312,1976.57142857143
2024-07-22,3002,1974.85714285714
2024-07-23,3092,1995.28571428571
2024-07-24,2693,2004.14285714286
2024-07-25,1705,1906.42857142857
2024-07-26,2360,1928.14285714286
2024-07-27,337,1928.71428571429
2024-07-28,304,1927.57142857143
2024-07-29,2838,1904.14285714286
2024-07-30,2576,1830.42857142857
2024-07-31,2699,1831.28571428571
2024-08-01,2044,1879.71428571429
2024-08-02,2284,1868.85714285714
2024-08-03,2501,2178
2024-08-04,388,2190
2024-08-05,3402,2270.57142857143
2024-08-06,3460,2396.85714285714
2024-08-07,2753,2404.57142857143
2024-08-08,2400,2455.42857142857
2024-08-09,2735,2519.85714285714
2024-08-10,364,2214.57142857143
2024-08-11,345,2208.42857142857
2024-08-12,3177,2176.28571428571
2024-08-13,2867,2091.57142857143
2024-08-14,2585,2067.57142857143
2024-08-15,2360,2061.85714285714
2024-08-16,2258,1993.71428571429
2024-08-17,303,1985
2024-08-18,386,1990.85714285714
2024-08-19,2982,1963
2024-08-20,3130,2000.57142857143
2024-08-21,2776,2027.85714285714
2024-08-22,2430,2037.85714285714
2024-08-23,2679,2098
2024-08-24,368,2107.28571428571
2024-08-25,331,2099.42857142857
2024-08-26,547,1751.57142857143
2024-08-27,3790,1845.85714285714
2024-08-28,3259,1914.85714285714
2024-08-29,2572,1935.14285714286
2024-08-30,2234,1871.57142857143
2024-08-31,317,1864.28571428571
2024-09-01,446,1880.71428571429
2024-09-02,3198,2259.42857142857
2024-09-03,3425,2207.28571428571
2024-09-04,2911,2157.57142857143
2024-09-05,2917,2206.85714285714
2024-09-06,2447,2237.28571428571
2024-09-07,446,2255.71428571429
2024-09-08,374,2245.42857142857
2024-09-09,3726,2320.85714285714
2024-09-10,3187,2286.85714285714
2024-09-11,2964,2294.42857142857
2024-09-12,2553,2242.42857142857
2024-09-13,2330,2225.71428571429
2024-09-14,310,2206.28571428571
2024-09-15,474,2220.57142857143
2024-09-16,3092,2130
2024-09-17,3389,2158.85714285714
2024-09-18,3092,2177.14285714286
2024-09-19,2573,2180
2024-09-20,2308,2176.85714285714
2024-09-21,311,2177
2024-09-22,414,2168.42857142857
2024-09-23,3244,2190.14285714286
2024-09-24,3228,2167.14285714286
2024-09-25,3067,2163.57142857143
2024-09-26,2516,2155.42857142857
2024-09-27,2935,2245
2024-09-28,321,2246.42857142857
2024-09-29,428,2248.42857142857
2024-09-30,3282,2253.85714285714
2024-10-01,4015,2366.28571428571
2024-10-02,2729,2318
2024-10-03,2748,2351.14285714286
2024-10-04,2525,2292.57142857143
2024-10-05,319,2292.28571428571
2024-10-06,440,2294
2024-10-07,3524,2328.57142857143
2024-10-08,3214,2214.14285714286
2024-10-09,3252,2288.85714285714
2024-10-10,2568,2263.14285714286
2024-10-11,2409,2246.57142857143
2024-10-12,318,2246.42857142857
2024-10-13,438,2246.14285714286
2024-10-14,3195,2199.14285714286
2024-10-15,3121,2185.85714285714
2024-10-16,3111,2165.71428571429
2024-10-17,3101,2241.85714285714
2024-10-18,2561,2263.57142857143
2024-10-19,315,2263.14285714286
2024-10-20,431,2262.14285714286
2024-10-21,3961,2371.57142857143
2024-10-22,2896,2339.42857142857
2024-10-23,2709,2282
2024-10-24,2500,2196.14285714286
2024-10-25,2429,2177.28571428571
2024-10-26,326,2178.85714285714
2024-10-27,429,2178.57142857143
2024-10-28,3568,2122.42857142857
2024-10-29,3511,2210.28571428571
2024-10-30,2468,2175.85714285714
2024-10-31,2400,2161.57142857143
2024-11-01,2326,2146.85714285714
2024-11-02,314,2145.14285714286
2024-11-03,377,2137.71428571429
2024-11-04,3680,2153.71428571429
2024-11-05,2742,2043.85714285714
2024-11-06,2415,2036.28571428571
2024-11-07,2507,2051.57142857143
2024-11-08,2749,2112
2024-11-09,350,2117.14285714286
2024-11-10,383,2118
2024-11-11,3555,2100.14285714286
2024-11-12,2843,2114.57142857143
2024-11-13,2558,2135
2024-11-14,2681,2159.85714285714
2024-11-15,2488,2122.57142857143
2024-11-16,295,2114.71428571429
2024-11-17,386,2115.14285714286
2024-11-18,3703,2136.28571428571
2024-11-19,2441,2078.85714285714
2024-11-20,2738,2104.57142857143
2024-11-21,2531,2083.14285714286
2024-11-22,2389,2069
2024-11-23,329,2073.85714285714
2024-11-24,434,2080.71428571429
2024-11-25,3604,2066.57142857143
2024-11-26,2789,2116.28571428571
2024-11-27,2990,2152.28571428571
2024-11-28,2391,2132.28571428571
2024-11-29,2384,2131.57142857143
2024-11-30,308,2128.57142857143
2024-12-01,393,2122.71428571429
2024-12-02,3131,2055.14285714286
2024-12-03,2865,2066
2024-12-04,2655,2018.14285714286
2024-12-05,2522,2036.85714285714
2024-12-06,54,1704
2024-12-08,1140,1766.71428571429
2024-12-09,4642,1982.57142857143
2024-12-10,2709,1960.28571428571
2024-12-11,2541,1944
2024-12-12,1977,1866.14285714286
2024-12-13,2684,2241.85714285714
2024-12-14,290,2283.28571428571
2024-12-15,336,2168.42857142857
2024-12-16,2972,1929.85714285714
2024-12-17,2457,1893.85714285714
2024-12-18,2595,1901.57142857143
2024-12-19,1863,1885.28571428571
2024-12-20,2411,1846.28571428571
2024-12-21,265,1842.71428571429
2024-12-22,281,1834.85714285714
2024-12-23,2477,1764.14285714286
2024-12-24,1156,1578.28571428571
2024-12-25,178,1233
2024-12-26,263,1004.42857142857
2024-12-27,1855,925
2024-12-28,263,924.714285714286
2024-12-29,302,927.714285714286
2024-12-30,2368,912.142857142857
2024-12-31,1589,974
2025-01-01,493,1019
2025-01-02,2344,1316.28571428571
2025-01-03,2354,1387.57142857143
2025-01-04,366,1402.28571428571
2025-01-05,512,1432.28571428571
2025-01-06,3558,1602.28571428571
2025-01-07,2610,1748.14285714286
2025-01-08,2845,2084.14285714286
2025-01-09,2520,2109.28571428571
2025-01-10,3092,2214.71428571429
2025-01-11,396,2219
2025-01-12,500,2217.28571428571
2025-01-13,3760,2246.14285714286
2025-01-14,3049,2308.85714285714
2025-01-15,3170,2355.28571428571
2025-01-16,2768,2390.71428571429
2025-01-17,2928,2367.28571428571
2025-01-18,403,2368.28571428571
2025-01-19,515,2370.42857142857
2025-01-20,3435,2324
2025-01-21,3249,2352.57142857143
2025-01-22,3241,2362.71428571429
2025-01-23,2490,2323
2025-01-24,3025,2336.85714285714
2025-01-25,450,2343.57142857143
2025-01-26,610,2357.14285714286
2025-01-27,3582,2378.14285714286
2025-01-28,3096,2356.28571428571
2025-01-29,3212,2352.14285714286
2025-01-30,2386,2337.28571428571
2025-01-31,2689,2289.28571428571
2025-02-01,444,2288.42857142857
2025-02-02,524,2276.14285714286
2025-02-03,3497,2264
2025-02-04,3390,2306
2025-02-05,3602,2361.71428571429
2025-02-06,2809,2422.14285714286
2025-02-07,2571,2405.28571428571
2025-02-08,453,2406.57142857143
2025-02-09,561,2411.85714285714
2025-02-10,4146,2504.57142857143
2025-02-11,3197,2477
2025-02-12,3474,2458.71428571429
2025-02-13,2854,2465.14285714286
2025-02-14,2686,2481.57142857143
2025-02-15,420,2476.85714285714
2025-02-16,564,2477.28571428571
2025-02-17,3635,2404.28571428571
2025-02-18,3294,2418.14285714286
2025-02-19,3408,2408.71428571429
2025-02-20,2566,2367.57142857143
2025-02-21,2793,2382.85714285714
2025-02-22,387,2378.14285714286
2025-02-23,533,2373.71428571429
2025-02-24,3481,2351.71428571429
2025-02-25,3542,2387.14285714286
2025-02-26,3620,2417.42857142857
2025-02-27,2587,2420.42857142857
2025-02-28,2684,2404.85714285714
2025-03-01,484,2418.71428571429
2025-03-02,540,2419.71428571429
2025-03-03,3895,2478.85714285714
2025-03-04,3641,2493
2025-03-05,4034,2552.14285714286
2025-03-06,3263,2648.71428571429
2025-03-07,2770,2661
2025-03-08,448,2655.85714285714
2025-03-09,507,2651.14285714286
2025-03-10,3181,2549.14285714286
2025-03-11,3751,2564.85714285714
2025-03-12,3604,2503.42857142857
2025-03-13,2959,2460
2025-03-14,3227,2525.28571428571
2025-03-15,439,2524
2025-03-16,512,2524.71428571429
2025-03-17,3599,2584.42857142857
2025-03-18,3452,2541.71428571429
2025-03-19,4075,2609
2025-03-20,2994,2614
2025-03-21,2993,2580.57142857143
2025-03-22,515,2591.42857142857
2025-03-23,558,2598
2025-03-24,4374,2708.71428571429
2025-03-25,3749,2751.14285714286
2025-03-26,3975,2736.85714285714
2025-03-27,3265,2775.57142857143
2025-03-28,2711,2735.28571428571
2025-03-29,382,2716.28571428571
2025-03-30,421,2696.71428571429
2025-03-31,3560,2580.42857142857
2025-04-01,3712,2575.14285714286
2025-04-02,3915,2566.57142857143
2025-04-03,2206,2415.28571428571
2025-04-04,3163,2479.85714285714
2025-04-05,398,2482.14285714286
2025-04-06,618,2510.28571428571
2025-04-07,4151,2594.71428571429
2025-04-08,3747,2599.71428571429
2025-04-09,3568,2550.14285714286
2025-04-10,2859,2643.42857142857
2025-04-11,2842,2597.57142857143
2025-04-12,452,2605.28571428571
2025-04-13,528,2592.42857142857
2025-04-14,3269,2466.42857142857
2025-04-15,3693,2458.71428571429
2025-04-16,2972,2373.57142857143
2025-04-17,2751,2358.14285714286
2025-04-18,569,2033.42857142857
2025-04-19,326,2015.42857142857
2025-04-20,382,1994.57142857143
2025-04-21,578,1610.14285714286
2025-04-22,4059,1662.42857142857
2025-04-23,3836,1785.85714285714
2025-04-24,3156,1843.71428571429
2025-04-25,3160,2213.85714285714
2025-04-26,443,2230.57142857143
2025-04-27,471,2243.28571428571
2025-04-28,4220,2763.57142857143
2025-04-29,4188,2782
2025-04-30,3948,2798
2025-05-01,2942,2767.42857142857
2025-05-02,2931,2734.71428571429
2025-05-03,342,2720.28571428571
2025-05-04,472,2720.42857142857
2025-05-05,647,2210
2025-05-06,4275,2222.42857142857
2025-05-07,3363,2138.85714285714
2025-05-08,3328,2194
2025-05-09,2830,2179.57142857143
2025-05-10,375,2184.28571428571
2025-05-11,440,2179.71428571429
2025-05-12,3591,2600.28571428571
2025-05-13,3311,2462.57142857143
2025-05-14,3189,2437.71428571429
2025-05-15,2821,2365.28571428571
2025-05-16,56,1969
2025-05-17,1000,2058.28571428571
2025-05-18,486,2064.85714285714
2025-05-19,4740,2229
2025-05-20,4145,2348.14285714286
2025-05-21,3364,2373.14285714286
2025-05-22,3180,2424.42857142857
2025-05-23,2854,2824.14285714286
2025-05-24,396,2737.85714285714
2025-05-25,465,2734.85714285714
2025-05-26,657,2151.57142857143
2025-05-27,4477,2199
2025-05-28,3474,2214.71428571429
2025-05-29,3077,2200
2025-05-30,2844,2198.57142857143
2025-05-31,444,2205.42857142857
2025-06-01,582,2222.14285714286
2025-06-02,3691,2655.57142857143
2025-06-03,3689,2543
2025-06-04,3228,2507.85714285714
2025-06-05,3044,2503.14285714286
2025-06-06,2490,2452.57142857143
2025-06-07,409,2447.57142857143
2025-06-08,557,2444
2025-06-09,3683,2442.85714285714
2025-06-10,3473,2412
2025-06-11,2968,2374.85714285714
2025-06-12,2953,2361.85714285714
2025-06-13,2891,2419.14285714286
2025-06-14,402,2418.14285714286
2025-06-15,425,2399.28571428571
2025-06-16,3300,2344.57142857143
2025-06-17,3627,2366.57142857143
2025-06-18,2859,2351
2025-06-19,2907,2344.42857142857
2025-06-20,2741,2323
2025-06-21,331,2312.85714285714
2025-06-22,494,2322.71428571429
2025-06-23,3569,2361.14285714286
2025-06-24,3086,2283.85714285714
2025-06-25,2897,2289.28571428571
2025-06-26,2844,2280.28571428571
2025-06-27,2885,2300.85714285714
2025-06-28,423,2314
2025-06-29,568,2324.57142857143
2025-06-30,3175,2268.28571428571
2025-07-01,3513,2329.28571428571
2025-07-02,3495,2414.71428571429
2025-07-03,2798,2408.14285714286
2025-07-04,28,2000
2025-07-05,1130,2101
2025-07-06,525,2094.85714285714
2025-07-07,4131,2231.42857142857
2025-07-08,4218,2332.14285714286
2025-07-09,2634,2209.14285714286
2025-07-10,3060,2246.57142857143
2025-07-11,2543,2605.85714285714
2025-07-12,361,2496
2025-07-13,491,2491.14285714286
2025-07-14,3295,2371.71428571429
2025-07-15,3419,2257.57142857143
2025-07-16,3185,2336.28571428571
2025-07-17,2896,2312.85714285714
2025-07-18,2923,2367.14285714286
2025-07-19,386,2370.71428571429
2025-07-20,539,2377.57142857143
2025-07-21,3769,2445.28571428571
2025-07-22,3046,2392
2025-07-23,2856,2345
2025-07-24,3129,2378.28571428571
2025-07-25,2539,2323.42857142857
2025-07-26,16,2270.57142857143
2025-07-27,108,2209
2025-07-28,2722,2059.42857142857
2025-07-29,4236,2229.42857142857
2025-07-30,3147,2271
2025-07-31,3174,2277.42857142857
2025-08-01,2969,2338.85714285714
2025-08-02,386,2391.71428571429
2025-08-03,589,2460.42857142857
2025-08-04,3864,2623.57142857143
2025-08-05,3582,2530.14285714286
2025-08-06,3143,2529.57142857143
2025-08-07,2797,2475.71428571429
2025-08-08,2693,2436.28571428571
2025-08-09,426,2442
2025-08-10,512,2431
2025-08-11,4045,2456.85714285714
2025-08-12,3060,2382.28571428571
2025-08-13,2832,2337.85714285714
2025-08-14,2880,2349.71428571429
2025-08-15,2554,2329.85714285714
2025-08-16,373,2322.28571428571
2025-08-17,506,2321.42857142857
2025-08-18,3396,2228.71428571429
2025-08-19,3134,2239.28571428571
2025-08-20,3026,2267
2025-08-21,2865,2264.85714285714
2025-08-22,2458,2251.14285714286
2025-08-23,367,2250.28571428571
2025-08-24,450,2242.28571428571
2025-08-25,618,1845.42857142857
2025-08-26,3803,1941
2025-08-27,3530,2013
2025-08-28,3475,2100.14285714286
2025-08-29,2906,2164.14285714286
2025-08-30,478,2180
2025-08-31,524,2190.57142857143
2025-09-01,4064,2682.85714285714
2025-09-02,3351,2618.28571428571
2025-09-03,2917,2530.71428571429
2025-09-04,3285,2503.57142857143
2025-09-05,2949,2509.71428571429
2025-09-06,418,2501.14285714286
2025-09-07,559,2506.14285714286
2025-09-08,4260,2534.14285714286
2025-09-09,3209,2513.85714285714
2025-09-10,3403,2583.28571428571
2025-09-11,3144,2563.14285714286
2025-09-12,2752,2535
2025-09-13,374,2528.71428571429
2025-09-14,517,2522.71428571429
2025-09-15,3970,2481.28571428571
2025-09-16,3394,2507.71428571429
2025-09-17,3064,2459.28571428571
2025-09-18,3035,2443.71428571429
2025-09-19,2709,2437.57142857143
2025-09-20,440,2447
2025-09-21,529,2448.71428571429
2025-09-22,3943,2444.85714285714
2025-09-23,3168,2412.57142857143
2025-09-24,3104,2418.28571428571
2025-09-25,3082,2425
2025-09-26,2626,2413.14285714286
2025-09-27,412,2409.14285714286
2025-09-28,544,2411.28571428571
2025-09-29,4149,2440.71428571429
2025-09-30,3143,2437.14285714286
2025-10-01,3358,2473.42857142857
2025-10-02,3176,2486.85714285714
2025-10-03,2997,2539.85714285714
2025-10-04,455,2546
2025-10-05,596,2553.42857142857
2025-10-06,3969,2527.71428571429
2025-10-07,3129,2525.71428571429
2025-10-08,2957,2468.42857142857
2025-10-09,3224,2475.28571428571
2025-10-10,2777,2443.85714285714
2025-10-11,17,2381.28571428571
2025-10-12,106,2311.28571428571
2025-10-13,3658,2266.85714285714
2025-10-14,3334,2296.14285714286
2025-10-15,2993,2301.28571428571
2025-10-16,3262,2306.71428571429
2025-10-17,2755,2303.57142857143
2025-10-18,415,2360.42857142857
2025-10-19,573,2427.14285714286
2025-10-20,4000,2476
2025-10-21,3049,2435.28571428571
2025-10-22,3084,2448.28571428571
2025-10-23,3069,2420.71428571429
2025-10-24,2810,2428.57142857143
2025-10-25,398,2426.14285714286
2025-10-26,564,2424.85714285714
2025-10-27,3834,2401.14285714286
2025-10-28,3024,2397.57142857143
2025-10-29,3063,2394.57142857143
2025-10-30,3074,2395.28571428571
2025-10-31,2510,2352.42857142857
